Query,Subject,Percent Identity,Alignment Length,E-value,Bit Score
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
testseq,gi|2754884707|emb|OY737716.1|,100.0,43,3e-11,63459
